age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score,nps_score,tx_count_30d,avg_tx_amount,failed_tx,support_tickets
54,M,City,Basic Membership,2015-09-21,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,18:38:09,169,32.64,44997.2,33.25,572.17,Yes,No,No,Not Applicable,No reason specified,1,7,47,470.67,45,8
54,M,City,No Membership,2017-03-20,Yes,Credit/Debit Card Offers,Both,Mobile_Data,08:34:56,196,841.89,10521.12,28.0,649.41,Yes,Yes,No,Not Applicable,Poor Customer Service,1,8,99,526.42,15,4
22,M,Village,Gold Membership,2015-08-06,?,Credit/Debit Card Offers,Smartphone,Mobile_Data,18:37:34,49,98.04,38025.07,13.0,643.51,Yes,No,Yes,Solved in Follow-up,Too many ads,1,7,2,855.56,9,3
60,F,Village,Gold Membership,2016-12-30,No,Gift Vouchers/Coupons,?,Mobile_Data,01:12:30,285,32.07,40306.33,7.0,787.14,No,Yes,No,Not Applicable,No reason specified,0,3,2,479.28,30,3
26,M,City,Silver Membership,2015-11-19,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,11:21:53,178,195.59,1828.06,8.0,755.14,Yes,No,Yes,Unsolved,Poor Website,0,2,44,735.57,2,6
31,F,City,Basic Membership,2015-08-11,No,Gift Vouchers/Coupons,?,Mobile_Data,11:14:49,48,298.89,42859.01,19.0,654.98,No,Yes,Yes,No Information Available,Poor Customer Service,1,7,17,63.48,12,7
42,M,Town,Silver Membership,2015-02-21,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,16:44:12,133,96.67,31521.32,15.98,693.82,Yes,No,No,Not Applicable,Too many ads,1,8,23,402.56,49,8
19,F,Town,No Membership,2016-05-22,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,19:17:53,78,216.63,32129.65,20.0,686.88,Yes,No,Yes,No Information Available,No reason specified,1,0,81,658.27,47,8
19,F,City,No Membership,2015-01-01,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,18:10:16,79,97.11,46776.66,40.67,500.11,Yes,No,Yes,Solved,Poor Website,1,4,50,627.37,24,4
33,F,Town,Silver Membership,2017-01-31,Yes,?,Desktop,Mobile_Data,18:34:04,93,184.53,44991.62,22.0,609.81,No,Yes,No,Not Applicable,Poor Product Quality,1,5,69,383.15,34,1
63,M,Town,No Membership,2015-01-12,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,05:44:11,74,34.66,29725.38,18.0,554.97,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,0,6,38,346.62,1,3
36,F,Town,Gold Membership,2017-04-07,?,Credit/Debit Card Offers,Smartphone,Fiber_Optic,09:29:58,33,186.99,83740.72,4.0,309.8383012,No,Yes,Yes,No Information Available,Reasonable Price,0,4,11,895.09,25,0
52,F,City,Basic Membership,2017-09-11,No,Without Offers,Desktop,Wi-Fi,08:53:14,299,320.68,1870.72,5.0,1080.212348,No,Yes,No,Not Applicable,Poor Product Quality,1,0,94,186.29,21,5
10,M,Village,Platinum Membership,2017-07-11,No,Without Offers,Desktop,Wi-Fi,17:37:01,320,33.3,25491.54,22.0,338.1134975,Yes,No,Yes,Unsolved,Too many ads,0,2,44,393.19,17,2
44,F,City,Basic Membership,2016-10-08,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,04:37:57,59,138.77,7315.98,18.0,1110.529982,No,Yes,Yes,Solved in Follow-up,No reason specified,1,3,42,459.81,12,5
21,M,Town,No Membership,2015-11-30,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,12:44:43,8,1305.35,42688.08,9.0,601.59,Yes,No,No,Not Applicable,Too many ads,1,4,17,806.98,33,8
40,F,City,Basic Membership,2016-09-08,?,Credit/Debit Card Offers,Desktop,Fiber_Optic,11:54:42,126,157.92,40127.64,7.0,635.17,No,Yes,No,Not Applicable,Poor Website,1,4,51,690.22,31,9
44,M,City,Gold Membership,2015-01-20,No,Gift Vouchers/Coupons,?,Wi-Fi,00:28:25,63,139.1,49324.51,7.0,756.84,Yes,No,No,Not Applicable,Quality Customer Care,0,1,86,861.57,10,2
37,F,Town,Premium Membership,2016-10-30,No,Without Offers,?,Wi-Fi,04:23:44,16,79.01,2305.88,24.0,729.66,Yes,No,No,Not Applicable,No reason specified,0,9,97,508.49,39,8
48,F,City,Silver Membership,2016-05-11,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,12:24:08,242,61.9,6073.02,12.0,643.28,Yes,No,Yes,Unsolved,Poor Customer Service,1,7,36,213.72,33,1
18,M,City,Gold Membership,2016-08-25,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,14:30:55,88,88.67,31501.42,23.0,789.38,Yes,No,Yes,Unsolved,Poor Product Quality,0,3,30,49.0,13,7
16,F,City,Premium Membership,2017-03-16,No,Without Offers,Desktop,Wi-Fi,03:36:47,116,-835.9696643,27473.38,15.98,747.3,Yes,No,No,Not Applicable,Poor Customer Service,0,3,38,677.71,5,6
43,F,City,Basic Membership,2016-10-19,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,16:45:47,221,1147.36738,36433.21,16.0,699.95,Yes,No,No,Not Applicable,Poor Product Quality,1,2,46,24.77,36,5
54,M,City,Premium Membership,2016-11-29,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,00:58:42,91,145.01,39381.76,15.98,795.17,Yes,No,No,Not Applicable,Too many ads,0,7,99,174.96,19,1
31,M,Town,Gold Membership,2015-09-03,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,23:44:06,152,256.83,27971.5,3.0,772.55,Yes,Yes,No,Not Applicable,Quality Customer Care,0,3,68,292.05,46,8
46,M,Town,Platinum Membership,2015-07-24,Yes,Without Offers,Desktop,Fiber_Optic,11:36:26,145,91.69,32101.95,18.0,807.22,No,Yes,No,Not Applicable,User Friendly Website,0,9,52,105.83,3,4
37,F,Town,Gold Membership,2016-05-23,No,Without Offers,Desktop,Mobile_Data,01:35:59,185,200.99,35337.66,21.0,1038.327514,Yes,No,No,Not Applicable,Poor Product Quality,1,7,42,766.21,30,6
50,F,Town,Gold Membership,2016-03-25,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,03:17:12,223,44.07,6575.15,15.98,686.88,No,Yes,Yes,Solved in Follow-up,Products always in Stock,0,9,57,998.1,37,9
31,M,Town,No Membership,2015-03-12,?,Credit/Debit Card Offers,Desktop,Fiber_Optic,22:49:11,325,846.08,42440.75,15.0,686.88,Yes,Yes,Yes,Solved in Follow-up,Poor Website,1,3,93,944.08,19,3
49,M,City,No Membership,2016-06-16,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,23:14:59,115,410.42,1825.86,18.0,535.86,No,Yes,Yes,Solved in Follow-up,Too many ads,1,9,66,724.43,21,9
43,M,Village,Premium Membership,2016-06-21,No,Without Offers,Smartphone,Fiber_Optic,22:23:49,143,157.9,31752.94,18.0,787.78,No,Yes,No,Not Applicable,No reason specified,0,9,90,132.64,11,5
19,M,City,Gold Membership,2016-12-03,Yes,Without Offers,Desktop,Fiber_Optic,20:12:03,191,30.68,42328.5,7.0,686.88,Yes,No,Yes,Unsolved,Poor Customer Service,0,7,64,421.5,44,5
50,F,City,Gold Membership,2015-02-22,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,04:41:33,136,1159.239693,28243.81,23.0,650.11,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1,9,99,269.62,1,1
22,F,City,No Membership,2015-03-03,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,02:37:10,218,184.95,28660.38,21.0,508.2,Yes,No,Yes,Solved,Too many ads,1,1,27,259.35,8,0
27,F,Town,Platinum Membership,2015-04-05,?,Credit/Debit Card Offers,?,Mobile_Data,19:28:43,219,291.26,29789.92,9.0,727.46,Yes,No,No,Not Applicable,Poor Website,0,2,73,952.11,43,8
29,M,?,Basic Membership,2016-03-05,Yes,Without Offers,Both,Wi-Fi,23:17:36,76,880.02,18970.18,30.17,661.42,No,Yes,No,Not Applicable,Too many ads,1,4,23,784.99,23,1
32,M,Town,Gold Membership,2017-01-16,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,08:54:21,28,30.45,86575.94,15.0,767.51,Yes,No,Yes,Solved in Follow-up,Products always in Stock,0,0,45,953.79,31,4
53,M,Town,No Membership,2017-05-20,No,Credit/Debit Card Offers,Both,Mobile_Data,08:18:58,2,288.16,5758.21,25.0,505.85,Yes,No,Yes,Unsolved,Poor Product Quality,1,4,13,947.54,8,8
48,M,City,No Membership,2017-02-21,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,13:09:42,51,36.88,27047.36,15.0,672.55,No,Yes,No,Not Applicable,Poor Product Quality,1,9,12,599.34,47,3
16,F,City,Premium Membership,2015-05-05,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,05:50:07,162,238.06,58109.75,3.0,837.96,Yes,Yes,No,Not Applicable,User Friendly Website,0,8,64,829.3,39,5
28,M,Town,Basic Membership,2017-06-04,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,09:25:50,183,32.57,3117.29,19.0,556.59,Yes,No,No,Not Applicable,No reason specified,1,5,84,333.71,3,8
54,?,Town,No Membership,2017-07-11,Yes,Credit/Debit Card Offers,Both,Mobile_Data,02:51:55,41,387.58,23137.31,22.0,621.85,Yes,No,No,Not Applicable,Poor Product Quality,1,7,54,96.62,22,0
30,M,City,Silver Membership,2017-01-20,Yes,Gift Vouchers/Coupons,?,Fiber_Optic,01:02:49,38,-1119.507897,22070.65,26.0,712.62,No,Yes,No,Not Applicable,Poor Website,0,5,48,402.04,44,2
56,F,Town,No Membership,2017-10-12,?,Without Offers,Smartphone,Wi-Fi,00:46:50,159,-1155.343424,1232.02,53.63,686.88,No,Yes,No,Not Applicable,No reason specified,1,4,69,365.58,0,0
31,F,Town,Silver Membership,2017-04-22,Yes,Without Offers,Desktop,Mobile_Data,11:39:29,308,664.83,14694.4,25.0,701.56,Yes,No,No,Not Applicable,Too many ads,0,8,9,316.33,14,2
13,F,City,Platinum Membership,2016-08-17,?,Gift Vouchers/Coupons,Desktop,Wi-Fi,16:59:06,48,308.27,18658.32,14.0,718.68,Yes,Yes,Yes,Unsolved,No reason specified,0,5,19,849.44,43,3
33,M,City,Basic Membership,2015-04-10,Yes,Without Offers,Smartphone,Mobile_Data,06:43:42,217,66.12,1159.91,23.0,672.03,Yes,No,No,Not Applicable,No reason specified,1,2,81,106.21,27,2
25,M,Town,Basic Membership,2016-11-28,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,03:29:02,301,193.97,10546.26,21.0,857.9176031,No,Yes,No,Not Applicable,Too many ads,1,7,66,307.83,46,7
44,F,City,Premium Membership,2017-04-03,No,Credit/Debit Card Offers,?,Wi-Fi,13:01:34,337,318.78,17931.47,13.0,766.61,Yes,No,Yes,No Information Available,Poor Product Quality,0,8,80,506.81,28,4
14,M,City,Premium Membership,2016-12-18,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,21:18:51,114,98.96,49050.43,22.0,1070.227799,No,Yes,No,Not Applicable,Poor Website,0,1,29,434.9,6,0
12,F,Town,Basic Membership,2015-06-25,No,Credit/Debit Card Offers,Desktop,Wi-Fi,15:51:44,327,-785.0563929,48001.72,5.0,552.19,Yes,No,Yes,Solved,Poor Website,1,0,54,802.25,47,3
51,F,Village,Basic Membership,2015-04-21,No,Credit/Debit Card Offers,Desktop,Mobile_Data,07:56:42,110,51.72,6681.93,11.0,605.67,No,Yes,Yes,Solved,No reason specified,1,5,97,286.8,29,0
50,F,Village,Platinum Membership,2015-12-29,No,Credit/Debit Card Offers,Desktop,Wi-Fi,20:21:47,55,325.6,37807.85,10.0,730.79,Yes,No,No,Not Applicable,No reason specified,0,8,45,364.28,22,9
25,M,City,No Membership,2017-06-03,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,09:01:50,332,107.44,23561.7,13.0,685.63,No,Yes,Yes,Solved,No reason specified,1,6,73,660.51,8,8
16,F,Town,Basic Membership,2016-10-04,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,06:32:02,67,89.0,16563.62,27.0,563.43,No,Yes,No,Not Applicable,Poor Customer Service,1,9,87,514.44,43,5
29,F,City,No Membership,2017-08-01,Yes,Without Offers,Desktop,Mobile_Data,08:44:52,97,247.49,8443.27,10.0,689.48,Yes,No,No,Not Applicable,Poor Customer Service,1,9,69,59.69,49,6
28,F,Town,Premium Membership,2016-07-21,Yes,Without Offers,Smartphone,Wi-Fi,21:11:22,175,34.38,42921.26,28.0,1099.092434,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,0,0,95,257.66,46,4
61,F,Town,Premium Membership,2015-03-16,No,Without Offers,?,Mobile_Data,23:27:59,100,408.92,91897.59,11.0,788.69,Yes,Yes,No,Not Applicable,User Friendly Website,0,6,46,949.49,9,3
52,M,?,No Membership,2015-05-03,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,15:04:44,151,49.08,5194.22,15.98,443.4633277,No,Yes,Yes,Solved in Follow-up,Poor Website,1,8,88,483.02,33,2
54,M,Town,Basic Membership,2015-01-05,Yes,Without Offers,?,Mobile_Data,09:43:00,101,65.9,43262.16,8.0,696.39,Yes,No,No,Not Applicable,Poor Product Quality,1,5,93,554.93,16,7
10,F,City,Platinum Membership,2017-12-14,No,Credit/Debit Card Offers,Desktop,Wi-Fi,23:00:31,35,956.8659266,20976.04,29.0,776.53,Yes,No,Yes,Unsolved,Poor Product Quality,0,4,39,807.67,19,5
28,F,?,Premium Membership,2017-09-10,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,17:11:02,254,-704.1173685,46671.67,12.0,423.0328711,Yes,No,No,Not Applicable,Poor Product Quality,0,3,84,547.58,17,7
39,F,City,Gold Membership,2016-07-31,Yes,Without Offers,?,Mobile_Data,04:54:44,307,121.76,9209.16,17.0,746.57,No,Yes,Yes,Unsolved,No reason specified,0,5,53,81.75,17,6
19,F,City,Gold Membership,2016-04-24,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,16:31:56,252,177.01,20149.4,7.0,781.29,Yes,No,No,Not Applicable,No reason specified,0,9,44,804.4,23,1
35,M,Village,Silver Membership,2016-06-07,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,12:32:05,212,75.48,7675.39,26.0,768.69,Yes,No,Yes,No Information Available,Poor Customer Service,0,4,96,189.46,7,0
19,F,City,Gold Membership,2017-01-05,?,Without Offers,Desktop,Wi-Fi,12:45:08,223,259.44,57144.93,2.0,702.83,No,Yes,Yes,Solved in Follow-up,User Friendly Website,0,1,28,878.85,49,7
55,M,City,Platinum Membership,2017-01-05,?,Gift Vouchers/Coupons,Smartphone,Mobile_Data,04:48:44,77,34.43,25115.15,24.0,749.11,Yes,No,No,Not Applicable,Too many ads,0,5,37,673.29,16,3
58,F,?,Basic Membership,2015-02-12,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,13:43:02,91,515.29,28695.36,20.0,650.93,No,Yes,No,Not Applicable,Poor Product Quality,1,4,88,289.26,22,0
43,F,Town,Premium Membership,2015-09-30,?,Without Offers,Desktop,Mobile_Data,11:03:52,252,84.83,12395.41,27.0,769.88,Yes,No,Yes,Solved,Poor Website,0,2,80,402.18,10,5
18,M,Village,Gold Membership,2015-07-23,No,Without Offers,Desktop,Mobile_Data,07:48:05,2,1187.521096,49257.91,7.0,686.88,Yes,No,Yes,Solved,Quality Customer Care,0,8,30,498.92,31,4
13,M,City,No Membership,2016-05-09,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,13:12:14,32,117.26,9833.65,16.0,524.3206715,Yes,No,Yes,Solved in Follow-up,Too many ads,1,2,39,124.85,49,2
28,M,Village,Basic Membership,2016-05-12,No,Credit/Debit Card Offers,?,Fiber_Optic,19:37:07,123,30.88,12816.08,13.0,512.39,Yes,No,No,Not Applicable,Poor Customer Service,1,9,54,588.48,6,6
11,F,City,Platinum Membership,2017-05-14,Yes,Gift Vouchers/Coupons,?,Fiber_Optic,16:16:51,220,74.49,39855.99,5.0,487.3767337,Yes,No,No,Not Applicable,Poor Product Quality,0,7,41,581.53,29,8
41,F,City,No Membership,2017-04-07,?,Credit/Debit Card Offers,Smartphone,Wi-Fi,11:39:22,75,-889.0176338,42247.98,16.0,686.88,No,Yes,No,Not Applicable,Too many ads,1,3,73,719.1,32,7
37,M,Town,Silver Membership,2016-07-17,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,01:21:31,177,575.44,33573.75,11.0,667.83,Yes,Yes,Yes,Solved,No reason specified,1,4,94,170.21,38,2
14,F,?,No Membership,2017-01-31,No,Without Offers,Desktop,Wi-Fi,15:55:35,82,96.95,24051.92,14.0,524.68,No,Yes,Yes,Solved in Follow-up,No reason specified,1,2,54,918.26,37,9
53,F,?,Basic Membership,2015-03-08,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,17:02:38,352,223.21,47850.42,9.0,686.88,Yes,No,No,Not Applicable,Poor Website,1,8,12,651.86,12,2
38,M,Town,Gold Membership,2017-12-29,Yes,Without Offers,Both,Mobile_Data,01:36:02,217,507.41,24059.31,15.0,933.8895104,No,Yes,No,Not Applicable,Too many ads,1,1,46,237.06,23,4
44,M,Village,Basic Membership,2017-09-29,Yes,Without Offers,Smartphone,Mobile_Data,10:26:59,222,619.52,10978.74,26.0,630.09,No,Yes,Yes,Solved,No reason specified,1,0,63,579.74,16,3
61,M,Village,No Membership,2017-02-21,?,Credit/Debit Card Offers,Smartphone,Wi-Fi,08:56:53,154,271.01,32094.75,22.0,792.8326617,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1,4,18,832.04,31,7
25,M,Town,Silver Membership,2017-02-06,No,Gift Vouchers/Coupons,Both,Wi-Fi,19:36:13,75,239.89,22467.76,6.0,789.16,Yes,Yes,Yes,No Information Available,Too many ads,0,4,59,236.64,31,5
62,M,City,Gold Membership,2017-06-20,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,06:48:11,14,572.77,14933.98,23.0,527.40969,No,Yes,Yes,Solved,Poor Customer Service,0,8,63,959.21,28,2
26,F,Village,Silver Membership,2015-02-07,No,Gift Vouchers/Coupons,?,Wi-Fi,02:30:26,253,30.01,24783.78,34.35,1114.994978,Yes,No,No,Not Applicable,Poor Customer Service,0,0,74,40.53,28,6
50,F,City,Gold Membership,2017-04-03,No,Without Offers,Smartphone,Wi-Fi,08:45:17,263,63.56,41908.28,9.0,771.7,Yes,No,No,Not Applicable,Poor Product Quality,0,8,58,967.65,3,9
15,F,City,Basic Membership,2017-08-14,No,Without Offers,Smartphone,Wi-Fi,14:25:45,27,32.22,20469.35,15.98,539.95,No,Yes,No,Not Applicable,Poor Website,1,8,29,237.95,6,7
27,F,Town,Platinum Membership,2017-10-15,No,Credit/Debit Card Offers,Desktop,Wi-Fi,16:13:24,119,33.25,93457.93,16.0,686.88,Yes,No,Yes,Solved in Follow-up,User Friendly Website,0,5,91,546.36,5,3
20,M,Town,Gold Membership,2017-06-14,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,18:54:15,74,85.39,19274.55,12.0,611.75,Yes,No,No,Not Applicable,Poor Customer Service,1,0,36,803.42,20,4
21,M,City,Basic Membership,2017-10-07,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,10:03:32,172,141.3,25796.96,16.0,639.01,No,Yes,No,Not Applicable,Poor Website,1,4,87,719.41,12,3
56,M,Town,Gold Membership,2015-11-29,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,17:37:23,62,52.55,41065.92,4.0,792.77,Yes,No,Yes,Unsolved,User Friendly Website,0,5,56,649.64,1,5
17,F,City,Gold Membership,2015-07-25,No,Credit/Debit Card Offers,Desktop,Mobile_Data,07:31:13,124,39.95,87939.5,2.0,636.6840577,No,Yes,Yes,Solved in Follow-up,User Friendly Website,0,0,55,748.15,11,4
39,F,?,No Membership,2016-07-14,Yes,Without Offers,Smartphone,Mobile_Data,05:09:47,261,617.57,40087.5,8.0,662.27,Yes,No,No,Not Applicable,No reason specified,1,2,63,900.94,48,3
28,M,Town,Basic Membership,2015-11-01,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,20:44:38,70,427.93,27297.35,7.0,829.1082114,Yes,No,No,Not Applicable,Poor Customer Service,0,0,81,220.31,23,1
59,M,Village,Platinum Membership,2017-03-09,Yes,Without Offers,Both,Wi-Fi,17:10:17,269,1135.57,12632.05,14.0,367.7189608,Yes,Yes,No,Not Applicable,Quality Customer Care,0,2,74,256.21,0,6
26,F,City,Gold Membership,2017-02-28,No,Without Offers,Both,Wi-Fi,16:52:56,309,-466.3414983,49382.87,19.0,633.23,Yes,Yes,Yes,Solved in Follow-up,Too many ads,1,7,66,107.48,4,4
33,F,Village,Gold Membership,2017-06-08,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,07:06:16,313,77.51,38844.37,8.0,798.78,No,Yes,No,Not Applicable,Poor Customer Service,0,1,55,571.37,28,0
11,M,Village,Basic Membership,2017-12-22,Yes,Without Offers,Smartphone,Mobile_Data,06:45:36,85,44.28,31035.49,15.0,693.11,Yes,No,No,Not Applicable,Poor Website,1,4,53,450.47,44,4
56,F,Town,Platinum Membership,2015-05-25,Yes,?,?,Wi-Fi,06:43:53,362,525.64,28720.79,15.98,744.66,Yes,No,No,Not Applicable,Poor Website,0,2,24,334.68,16,8
64,F,Town,Gold Membership,2017-12-09,?,Without Offers,Smartphone,Wi-Fi,02:05:19,48,46.81,7055.31,19.0,400.7963951,No,Yes,No,Not Applicable,Poor Customer Service,1,2,47,899.05,31,5
21,F,Town,Silver Membership,2015-09-10,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,00:07:57,200,68.74,21278.51,21.0,688.33,Yes,No,Yes,Solved in Follow-up,No reason specified,1,2,33,481.82,19,6
25,M,City,No Membership,2016-12-30,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,05:21:12,224,181.72,14876.42,21.0,686.88,Yes,No,No,Not Applicable,No reason specified,1,2,62,465.57,13,3
40,M,Town,No Membership,2016-10-03,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,20:33:33,276,34.65,17382.36,13.0,689.04,No,Yes,Yes,No Information Available,Poor Customer Service,1,7,15,871.59,47,1
35,F,Town,Premium Membership,2016-09-15,?,Gift Vouchers/Coupons,?,Mobile_Data,04:57:39,166,1023.431932,2436.23,10.0,788.62,No,Yes,Yes,No Information Available,User Friendly Website,0,0,44,431.63,21,0
31,F,City,Gold Membership,2015-03-27,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,03:49:46,356,85.68,78163.49,3.0,727.85,No,Yes,No,Not Applicable,Reasonable Price,0,9,85,215.82,15,6
32,F,City,Basic Membership,2017-06-22,Yes,Without Offers,Desktop,Wi-Fi,02:51:46,352,739.24,7782.17,15.98,623.07,No,Yes,Yes,Unsolved,No reason specified,1,0,56,625.91,13,5
27,M,Town,No Membership,2016-07-23,No,Without Offers,Smartphone,Fiber_Optic,20:01:26,236,202.68,29507.43,15.98,695.12,Yes,No,Yes,Solved,Poor Product Quality,1,9,61,357.97,12,5
58,M,Village,No Membership,2015-01-21,No,Credit/Debit Card Offers,Desktop,Mobile_Data,04:07:38,32,58.71,27510.22,40.3,587.92,Yes,No,No,Not Applicable,No reason specified,1,5,39,943.22,1,1
33,M,City,Premium Membership,2016-07-06,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,04:27:54,233,426.63,96564.55,10.0,708.23,No,Yes,No,Not Applicable,Products always in Stock,0,3,72,72.49,48,6
11,M,City,Basic Membership,2016-10-20,Yes,Without Offers,Desktop,Mobile_Data,11:06:07,63,1047.341126,31732.47,25.0,699.08,No,Yes,No,Not Applicable,Poor Website,1,8,77,965.0,10,9
41,F,Town,No Membership,2015-06-28,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,04:13:25,341,221.57,22029.23,6.0,686.88,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,0,5,74,936.39,28,8
26,F,City,Silver Membership,2016-03-24,?,Gift Vouchers/Coupons,Desktop,Mobile_Data,23:31:51,177,236.35,16989.79,9.0,610.84,Yes,No,Yes,No Information Available,Too many ads,1,2,46,482.96,43,2
27,F,Town,Silver Membership,2016-11-07,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,11:05:32,109,-676.7512571,8674.82,24.0,1256.235047,No,Yes,No,Not Applicable,Poor Product Quality,0,9,42,145.9,21,8
36,F,City,No Membership,2016-12-20,No,Without Offers,?,Wi-Fi,04:42:22,148,113.68,6990.12,29.0,620.67,No,Yes,Yes,No Information Available,Poor Product Quality,1,0,92,378.36,31,5
14,M,City,Gold Membership,2016-10-02,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,12:42:47,179,75.55,33777.86,28.0,665.93,Yes,No,No,Not Applicable,No reason specified,1,5,61,679.65,2,6
31,F,City,No Membership,2015-01-21,No,Without Offers,Both,Wi-Fi,11:12:22,292,228.12,29510.87,15.98,516.24,No,Yes,Yes,Solved,Poor Customer Service,1,6,78,202.21,4,9
29,F,Town,No Membership,2017-06-19,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,20:39:27,76,237.58,40009.06,28.0,525.92,Yes,No,Yes,Solved in Follow-up,Too many ads,1,9,2,191.71,4,3
49,M,?,Platinum Membership,2016-08-22,Yes,Without Offers,Smartphone,Mobile_Data,22:21:47,39,66.21,12010.67,22.0,711.66,Yes,No,No,Not Applicable,Poor Customer Service,0,8,99,890.13,17,9
51,F,Town,Gold Membership,2017-09-02,No,Gift Vouchers/Coupons,?,Mobile_Data,15:26:35,97,177.58,93699.51,15.0,730.18,No,Yes,No,Not Applicable,Products always in Stock,0,0,7,756.97,20,3
42,F,Town,Silver Membership,2017-02-18,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,01:18:42,344,30.06,45004.27,11.0,678.51,No,Yes,No,Not Applicable,Too many ads,1,6,73,699.97,23,4
46,M,Town,Gold Membership,2017-11-13,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,01:58:40,269,1014.22,90167.92,8.0,252.9614926,Yes,Yes,Yes,No Information Available,User Friendly Website,0,5,88,945.44,28,8
37,F,?,No Membership,2017-09-19,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,07:27:25,93,52.34,23265.94,-10.52,1379.614691,No,Yes,No,Not Applicable,Poor Website,1,9,27,812.63,31,3
